CustomerID,Customer_Type,Country,CustomerTier,ProductTier,Customer_govt_id,Customer_Phone,ZipCode,SSN_Individual,LoanAmount,InterestEarned,QSDate,TransactionDate,ClosingDate
CRN-1000,Individual,USA,Platinum,ProdTier17,ABC3562,312-435-3562,60012,IL9117,1018.3,101.1,1/1/2022,4/4/2022,4/8/2022
CRN-1000,Individual,Canada,Gold,ProdTier10,ABC3563,312-435-3563,80034,IL9118,510.9,51.5,1/1/2022,2/21/2022,2/26/2022
CRN-1000,Individual,USA,Silver,StockLoan,ABC3564,312-435-3564,60041,IL9119,1016.9,101.4,1/1/2022,4/2/2022,4/3/2022
CRN-1000,Individual,Canada,Platinum,ProdTier27,ABC3565,312-435-3565,80014,IL9120,520.7,52.1,1/1/2022,4/13/2022,4/16/2022
CRN-1000,Individual,USA,Gold,BoatLoan,ABC3566,312-435-3566,60017,IL9121,1019.7,101.4,1/1/2022,1/8/2022,1/10/2022
CRN-1000,Individual,Canada,Silver,ProdTier9,ABC3567,312-435-3567,80002,IL9122,516.5,52.3,1/1/2022,4/28/2022,4/29/2022
CRN-1000,Individual,USA,Platinum,ProdTier30,ABC3568,312-435-3568,60001,IL9123,1010.6,101.2,1/1/2022,4/19/2022,4/21/2022
CRN-1000,Individual,Canada,Gold,ProdTier13,ABC3569,312-435-3569,80045,IL9124,512.5,51.2,1/1/2022,2/4/2022,2/7/2022
CRN-1000,Individual,USA,Silver,ProdTier1,ABC3570,312-435-3570,60035,IL9125,1005.8,100.9,1/1/2022,1/5/2022,1/10/2022
CRN-1000,Individual,Canada,Platinum,ProdTier7,ABC3571,312-435-3571,80040,IL9126,519.8,51.3,1/1/2022,1/7/2022,1/11/2022
CRN-1000,Individual,USA,Gold,ProdTier30,ABC3572,312-435-3572,60021,IL9127,1019.1,102.1,1/1/2022,2/1/2022,2/4/2022
CRN-1000,Individual,Canada,Silver,ProdTier29,ABC3573,312-435-3573,80032,IL9128,504.9,51.1,1/1/2022,4/26/2022,4/28/2022
CRN-1000,Individual,USA,Platinum,ProdTier28,ABC3574,312-435-3574,60038,IL9129,1009,100.1,1/1/2022,2/5/2022,2/7/2022
CRN-1000,Individual,Canada,Gold,ProdTier16,ABC3575,312-435-3575,80041,IL9130,516.7,51.5,1/1/2022,3/7/2022,3/12/2022
CRN-1000,Individual,USA,Silver,ProdTier20,ABC3576,312-435-3576,60024,IL9131,1020.5,102.6,1/1/2022,1/3/2022,1/7/2022
CRN-1000,Individual,Canada,Platinum,ProdTier20,ABC3577,312-435-3577,80008,IL9132,515.2,51.4,1/1/2022,2/10/2022,2/13/2022
CRN-1000,Individual,USA,Gold,ProdTier10,ABC3578,312-435-3578,60002,IL9133,1023.4,102.4,1/1/2022,3/4/2022,3/7/2022
CRN-1000,Individual,Canada,Silver,ProdTier5,ABC3579,312-435-3579,80007,IL9134,509.9,51.1,1/1/2022,5/1/2022,5/6/2022
CRN-1000,Individual,USA,Platinum,BondLoan,ABC3580,312-435-3580,60039,IL9135,1012.4,100.8,1/1/2022,4/20/2022,4/25/2022
CRN-1000,Individual,Canada,Gold,ProdTier24,ABC3581,312-435-3581,80022,IL9136,516.2,51.6,1/1/2022,4/5/2022,4/6/2022
CRN-1000,Individual,USA,Silver,ProdTier29,ABC3582,312-435-3582,60013,IL9137,1016.2,101.5,1/1/2022,4/2/2022,4/3/2022
CRN-1000,Individual,Canada,Platinum,ProdTier18,ABC3583,312-435-3583,80043,IL9138,515.3,51.1,1/1/2022,1/23/2022,1/27/2022
CRN-1000,Individual,USA,Gold,ProdTier25,ABC3584,312-435-3584,60025,IL9139,1013.8,101.5,1/1/2022,3/25/2022,3/30/2022
CRN-1000,Individual,Canada,Silver,ProdTier13,ABC3585,312-435-3585,80017,IL9140,519.7,51.4,1/1/2022,2/14/2022,2/16/2022
CRN-1000,Individual,USA,Platinum,IRALoan,ABC3586,312-435-3586,60050,IL9141,1029.9,102.9,1/1/2022,4/28/2022,5/1/2022
CRN-1000,Individual,Canada,Gold,ProdTier26,ABC3587,312-435-3587,80024,IL9142,511.9,51.6,1/1/2022,3/30/2022,3/31/2022
CRN-1000,Individual,USA,Silver,ProdTier9,ABC3588,312-435-3588,60019,IL9143,1007.8,101,1/1/2022,4/23/2022,4/27/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC3589,312-435-3589,80017,IL9144,509.3,50.9,1/1/2022,2/13/2022,2/18/2022
CRN-1000,Individual,USA,Gold,ProdTier13,ABC3590,312-435-3590,60010,IL9145,1005.6,100.3,1/1/2022,4/16/2022,4/19/2022
CRN-1000,Individual,Canada,Silver,IRALoan,ABC3591,312-435-3591,80006,IL9146,523.3,52.2,1/1/2022,4/3/2022,4/7/2022
CRN-1000,Individual,USA,Platinum,ProdTier2,ABC3592,312-435-3592,60003,IL9147,1027.2,102.5,1/1/2022,2/7/2022,2/8/2022
CRN-1000,Individual,Canada,Gold,BikeLoan,ABC3593,312-435-3593,80015,IL9148,508.2,51.8,1/1/2022,1/13/2022,1/16/2022
CRN-1000,Individual,USA,Silver,ProdTier26,ABC3594,312-435-3594,60027,IL9149,1027,102.6,1/1/2022,1/14/2022,1/18/2022
CRN-1000,Individual,Canada,Platinum,ProdTier6,ABC3595,312-435-3595,80015,IL9150,514.4,52.2,1/1/2022,2/13/2022,2/15/2022
CRN-1000,Individual,USA,Gold,CreditCard,ABC3596,312-435-3596,60011,IL9151,1014.3,100.9,1/1/2022,2/24/2022,2/25/2022
CRN-1000,Individual,Canada,Silver,ProdTier27,ABC3597,312-435-3597,80035,IL9152,519.9,51.9,1/1/2022,1/22/2022,1/26/2022
CRN-1000,Individual,USA,Platinum,ProdTier5,ABC3598,312-435-3598,60012,IL9153,1023.4,102.4,1/1/2022,1/29/2022,1/30/2022
CRN-1000,Individual,Canada,Gold,HomeLoan,ABC3599,312-435-3599,80044,IL9154,505.2,51,1/1/2022,1/8/2022,1/12/2022
CRN-1000,Individual,USA,Silver,ProdTier5,ABC3600,312-435-3600,60008,IL9155,1007.4,100.5,1/1/2022,2/24/2022,3/1/2022
CRN-1000,Individual,Canada,Platinum,BoatLoan,ABC3601,312-435-3601,80031,IL9156,516.9,51.8,1/1/2022,3/20/2022,3/24/2022
CRN-1000,Individual,USA,Gold,BikeLoan,ABC3602,312-435-3602,60013,IL9157,1014.7,101.9,1/1/2022,1/17/2022,1/20/2022
CRN-1000,Individual,Canada,Silver,ProdTier6,ABC3603,312-435-3603,80022,IL9158,514.9,52,1/1/2022,3/7/2022,3/12/2022
CRN-1000,Individual,USA,Platinum,ProdTier3,ABC3604,312-435-3604,60045,IL9159,1018.3,101.8,1/1/2022,2/27/2022,2/28/2022
CRN-1000,Individual,Canada,Gold,IRALoan,ABC3605,312-435-3605,80028,IL9160,519.6,51.2,1/1/2022,2/9/2022,2/13/2022
CRN-1000,Individual,USA,Silver,ProdTier25,ABC3606,312-435-3606,60036,IL9161,1015.1,101.6,1/1/2022,1/18/2022,1/23/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC3607,312-435-3607,80041,IL9162,514.1,51.2,1/1/2022,2/8/2022,2/10/2022
CRN-1000,Individual,USA,Gold,ProdTier18,ABC3608,312-435-3608,60014,IL9163,1006.4,101.1,1/1/2022,4/27/2022,4/30/2022
CRN-1000,Individual,Canada,Silver,ProdTier4,ABC3609,312-435-3609,80001,IL9164,519.6,51.6,1/1/2022,2/1/2022,2/4/2022
CRN-1000,Individual,USA,Platinum,BikeLoan,ABC3610,312-435-3610,60032,IL9165,1010.8,100.9,1/1/2022,2/27/2022,3/3/2022
CRN-1000,Individual,Canada,Gold,ProdTier13,ABC3611,312-435-3611,80006,IL9166,511.3,51.5,1/1/2022,1/15/2022,1/17/2022
CRN-1000,Individual,USA,Silver,ProdTier3,ABC3612,312-435-3612,60044,IL9167,1020.9,101.7,1/1/2022,2/11/2022,2/14/2022
CRN-1000,Individual,Canada,Platinum,ProdTier16,ABC3613,312-435-3613,80044,IL9168,512.4,51.7,1/1/2022,1/22/2022,1/23/2022
CRN-1000,Individual,USA,Gold,ProdTier13,ABC3614,312-435-3614,60015,IL9169,1027.1,101.9,1/1/2022,1/29/2022,2/1/2022
CRN-1000,Individual,Canada,Silver,BondLoan,ABC3615,312-435-3615,80036,IL9170,516.4,52.1,1/1/2022,3/17/2022,3/20/2022
CRN-1000,Individual,USA,Platinum,ProdTier13,ABC3616,312-435-3616,60044,IL9171,1018.1,101.8,1/1/2022,1/10/2022,1/14/2022
CRN-1000,Individual,Canada,Gold,ProdTier15,ABC3617,312-435-3617,80034,IL9172,510.1,51.6,1/1/2022,4/21/2022,4/22/2022
CRN-1000,Individual,USA,Silver,ProdTier15,ABC3618,312-435-3618,60030,IL9173,1007.9,101.6,1/1/2022,3/29/2022,4/1/2022
CRN-1000,Individual,Canada,Platinum,ProdTier26,ABC3619,312-435-3619,80015,IL9174,518.5,51.6,1/1/2022,3/23/2022,3/24/2022
CRN-1000,Individual,USA,Gold,ProdTier28,ABC3620,312-435-3620,60001,IL9175,1018.5,101.3,1/1/2022,2/21/2022,2/25/2022
CRN-1000,Individual,Canada,Silver,ProdTier3,ABC3621,312-435-3621,80008,IL9176,517.1,51.9,1/1/2022,4/1/2022,4/6/2022
CRN-1000,Individual,USA,Platinum,ProdTier26,ABC3622,312-435-3622,60011,IL9177,1013.7,101.8,1/1/2022,3/18/2022,3/19/2022
CRN-1000,Individual,Canada,Gold,ProdTier7,ABC3623,312-435-3623,80037,IL9178,516.4,51,1/1/2022,3/21/2022,3/26/2022
CRN-1000,Individual,USA,Silver,ProdTier6,ABC3624,312-435-3624,60049,IL9179,1022.3,102.1,1/1/2022,4/7/2022,4/12/2022
CRN-1000,Individual,Canada,Platinum,IRALoan,ABC3625,312-435-3625,80014,IL9180,513.7,50.6,1/1/2022,2/5/2022,2/7/2022
CRN-1000,Individual,USA,Gold,ProdTier30,ABC3626,312-435-3626,60031,IL9181,1017.2,102.2,1/1/2022,3/17/2022,3/21/2022
CRN-1000,Individual,Canada,Silver,BikeLoan,ABC3627,312-435-3627,80001,IL9182,523.9,52.4,1/1/2022,3/19/2022,3/23/2022
CRN-1000,Individual,USA,Platinum,ProdTier15,ABC3628,312-435-3628,60034,IL9183,1023.4,102.2,1/1/2022,4/30/2022,5/4/2022
CRN-1000,Individual,Canada,Gold,ProdTier30,ABC3629,312-435-3629,80013,IL9184,509.4,51.3,1/1/2022,2/21/2022,2/24/2022
CRN-1000,Individual,USA,Silver,ProdTier24,ABC3630,312-435-3630,60002,IL9185,1023,102.2,1/1/2022,3/25/2022,3/28/2022
CRN-1000,Individual,Canada,Platinum,ProdTier28,ABC3631,312-435-3631,80021,IL9186,501.6,50.9,1/1/2022,1/10/2022,1/11/2022
CRN-1000,Individual,USA,Gold,ProdTier10,ABC3632,312-435-3632,60010,IL9187,1023.6,102.2,1/1/2022,4/5/2022,4/9/2022
CRN-1000,Individual,Canada,Silver,ProdTier26,ABC3633,312-435-3633,80020,IL9188,505.5,50.9,1/1/2022,4/2/2022,4/3/2022
CRN-1000,Individual,USA,Platinum,ProdTier16,ABC3634,312-435-3634,60037,IL9189,1006.2,101.5,1/1/2022,1/28/2022,2/1/2022
CRN-1000,Individual,Canada,Gold,ProdTier25,ABC3635,312-435-3635,80029,IL9190,516.3,51.1,1/1/2022,1/14/2022,1/19/2022
CRN-1000,Individual,USA,Silver,ProdTier10,ABC3636,312-435-3636,60028,IL9191,1027.2,102.3,1/1/2022,3/1/2022,3/3/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC3637,312-435-3637,80032,IL9192,514,50.9,1/1/2022,4/8/2022,4/13/2022
CRN-1000,Individual,USA,Gold,ProdTier2,ABC3638,312-435-3638,60039,IL9193,1023,102,1/1/2022,3/6/2022,3/11/2022
CRN-1000,Individual,Canada,Silver,BondLoan,ABC3639,312-435-3639,80011,IL9194,516.2,51.8,1/1/2022,2/20/2022,2/24/2022
CRN-1000,Individual,USA,Platinum,ProdTier1,ABC3640,312-435-3640,60049,IL9195,1006.7,100.8,1/1/2022,1/22/2022,1/26/2022
CRN-1000,Individual,Canada,Gold,ProdTier24,ABC3641,312-435-3641,80032,IL9196,509.7,51.3,1/1/2022,3/19/2022,3/23/2022
CRN-1000,Individual,USA,Silver,ProdTier9,ABC3642,312-435-3642,60047,IL9197,1017,101.2,1/1/2022,3/16/2022,3/19/2022
CRN-1000,Individual,Canada,Platinum,ProdTier17,ABC3643,312-435-3643,80018,IL9198,506.5,50.3,1/1/2022,3/22/2022,3/25/2022
CRN-1000,Individual,USA,Gold,HomeLoan,ABC3644,312-435-3644,60031,IL9199,1023.3,102.4,1/1/2022,2/15/2022,2/18/2022
CRN-1000,Individual,Canada,Silver,ProdTier10,ABC3645,312-435-3645,80012,IL9200,512.3,50.4,1/1/2022,4/13/2022,4/17/2022
CRN-1000,Individual,USA,Platinum,ProdTier26,ABC3646,312-435-3646,60021,IL9201,1024.1,102.3,1/1/2022,1/8/2022,1/9/2022
CRN-1000,Individual,Canada,Gold,ProdTier28,ABC3647,312-435-3647,80037,IL9202,506,50.9,1/1/2022,3/30/2022,4/3/2022
CRN-1000,Individual,USA,Silver,ProdTier6,ABC3648,312-435-3648,60004,IL9203,1013,101.5,1/1/2022,3/14/2022,3/17/2022
CRN-1000,Individual,Canada,Platinum,ProdTier2,ABC3649,312-435-3649,80009,IL9204,514.5,51.6,1/1/2022,1/13/2022,1/17/2022
CRN-1000,Individual,USA,Gold,ProdTier5,ABC3650,312-435-3650,60033,IL9205,1029.4,102.9,1/1/2022,4/2/2022,4/7/2022
CRN-1000,Individual,Canada,Silver,HomeLoan,ABC3651,312-435-3651,80033,IL9206,506,51,1/1/2022,1/31/2022,2/3/2022
CRN-1000,Individual,USA,Platinum,BikeLoan,ABC3652,312-435-3652,60028,IL9207,1009.7,100.5,1/1/2022,2/28/2022,3/1/2022
CRN-1000,Individual,Canada,Gold,ProdTier10,ABC3653,312-435-3653,80014,IL9208,509.8,50.3,1/1/2022,4/20/2022,4/25/2022
CRN-1000,Individual,USA,Silver,ProdTier1,ABC3654,312-435-3654,60004,IL9209,1020.7,102,1/1/2022,1/5/2022,1/8/2022
CRN-1000,Individual,Canada,Platinum,ProdTier6,ABC3655,312-435-3655,80024,IL9210,505,51.2,1/1/2022,4/30/2022,5/2/2022
CRN-1000,Individual,USA,Gold,ProdTier8,ABC3656,312-435-3656,60024,IL9211,1025.1,102.4,1/1/2022,3/27/2022,3/29/2022
CRN-1000,Individual,Canada,Silver,ProdTier27,ABC3657,312-435-3657,80012,IL9212,516.1,52.2,1/1/2022,1/31/2022,2/1/2022
CRN-1000,Individual,USA,Platinum,ProdTier17,ABC3658,312-435-3658,60021,IL9213,1015.4,101.8,1/1/2022,2/9/2022,2/12/2022
CRN-1000,Individual,Canada,Gold,StockLoan,ABC3659,312-435-3659,80036,IL9214,519.9,51.3,1/1/2022,1/6/2022,1/7/2022
CRN-1000,Individual,USA,Silver,ProdTier25,ABC3660,312-435-3660,60043,IL9215,1007.3,100.9,1/1/2022,4/3/2022,4/4/2022
CRN-1000,Individual,Canada,Platinum,IRALoan,ABC3661,312-435-3661,80040,IL9216,523.2,51.6,1/1/2022,1/26/2022,1/30/2022
CRN-1000,Individual,USA,Gold,ProdTier24,ABC3662,312-435-3662,60025,IL9217,1014.8,102.2,1/1/2022,2/18/2022,2/22/2022
CRN-1000,Individual,Canada,Silver,CreditCard,ABC3663,312-435-3663,80035,IL9218,506.1,50.3,1/1/2022,4/8/2022,4/11/2022
CRN-1000,Individual,USA,Platinum,ProdTier15,ABC3664,312-435-3664,60028,IL9219,1019.8,101.8,1/1/2022,3/9/2022,3/13/2022
CRN-1000,Individual,Canada,Gold,ProdTier9,ABC3665,312-435-3665,80001,IL9220,512.2,50.4,1/1/2022,2/4/2022,2/7/2022
CRN-1000,Individual,USA,Silver,ProdTier2,ABC3666,312-435-3666,60049,IL9221,1021.8,101.7,1/1/2022,2/8/2022,2/12/2022
CRN-1000,Individual,Canada,Platinum,ProdTier1,ABC3667,312-435-3667,80008,IL9222,511.6,50.8,1/1/2022,4/27/2022,5/2/2022
CRN-1000,Individual,USA,Gold,ProdTier5,ABC3668,312-435-3668,60041,IL9223,1010.5,102,1/1/2022,1/20/2022,1/21/2022
CRN-1000,Individual,Canada,Silver,ProdTier26,ABC3669,312-435-3669,80032,IL9224,510.9,50.9,1/1/2022,4/7/2022,4/9/2022
CRN-1000,Individual,USA,Platinum,HomeLoan,ABC3670,312-435-3670,60007,IL9225,1018.9,102.5,1/1/2022,3/11/2022,3/13/2022
CRN-1000,Individual,Canada,Gold,ProdTier4,ABC3671,312-435-3671,80017,IL9226,509.2,51.1,1/1/2022,2/26/2022,3/1/2022
CRN-1000,Individual,USA,Silver,ProdTier25,ABC3672,312-435-3672,60028,IL9227,1006.5,101,1/1/2022,4/11/2022,4/16/2022
CRN-1000,Individual,Canada,Platinum,ProdTier7,ABC3673,312-435-3673,80043,IL9228,520.4,51.7,1/1/2022,4/19/2022,4/20/2022
CRN-1000,Individual,USA,Gold,ProdTier6,ABC3674,312-435-3674,60046,IL9229,1022.9,101.6,1/1/2022,4/19/2022,4/21/2022
CRN-1000,Individual,Canada,Silver,IRALoan,ABC3675,312-435-3675,80028,IL9230,520.9,51.4,1/1/2022,4/27/2022,5/2/2022
CRN-1000,Individual,USA,Platinum,ProdTier8,ABC3676,312-435-3676,60010,IL9231,1006.1,100.3,1/1/2022,2/18/2022,2/20/2022
CRN-1000,Individual,Canada,Gold,BoatLoan,ABC3677,312-435-3677,80021,IL9232,510.8,51.1,1/1/2022,3/9/2022,3/11/2022
CRN-1000,Individual,USA,Silver,ProdTier3,ABC3678,312-435-3678,60007,IL9233,1016.8,101.9,1/1/2022,3/25/2022,3/29/2022
CRN-1000,Individual,Canada,Platinum,ProdTier1,ABC3679,312-435-3679,80024,IL9234,506,51,1/1/2022,3/18/2022,3/23/2022
CRN-1000,Individual,USA,Gold,ProdTier24,ABC3680,312-435-3680,60015,IL9235,1015.3,101.4,1/1/2022,4/19/2022,4/23/2022
CRN-1000,Individual,Canada,Silver,ProdTier20,ABC3681,312-435-3681,80033,IL9236,510.5,50.6,1/1/2022,2/3/2022,2/8/2022
CRN-1000,Individual,USA,Platinum,ProdTier17,ABC3682,312-435-3682,60039,IL9237,1023.9,102.7,1/1/2022,3/10/2022,3/11/2022
CRN-1000,Individual,Canada,Gold,BoatLoan,ABC3683,312-435-3683,80042,IL9238,504.1,50.5,1/1/2022,2/28/2022,3/3/2022
CRN-1000,Individual,USA,Silver,ProdTier16,ABC3684,312-435-3684,60048,IL9239,1007.2,100.7,1/1/2022,4/18/2022,4/22/2022
CRN-1000,Individual,Canada,Platinum,IRALoan,ABC3685,312-435-3685,80009,IL9240,517.7,51.8,1/1/2022,1/25/2022,1/26/2022
CRN-1000,Individual,USA,Gold,BikeLoan,ABC3686,312-435-3686,60039,IL9241,1007.4,101,1/1/2022,4/29/2022,5/4/2022
CRN-1000,Individual,Canada,Silver,ProdTier17,ABC3687,312-435-3687,80027,IL9242,520.2,51.3,1/1/2022,4/17/2022,4/19/2022
CRN-1000,Individual,USA,Platinum,ProdTier26,ABC3688,312-435-3688,60031,IL9243,1013.9,101.1,1/1/2022,2/18/2022,2/21/2022
CRN-1000,Individual,Canada,Gold,ProdTier18,ABC3689,312-435-3689,80012,IL9244,515.7,51.8,1/1/2022,3/22/2022,3/23/2022
CRN-1000,Individual,USA,Silver,ProdTier9,ABC3690,312-435-3690,60034,IL9245,1011.4,101.1,1/1/2022,4/11/2022,4/16/2022
CRN-1000,Individual,Canada,Platinum,HomeLoan,ABC3691,312-435-3691,80038,IL9246,512.1,51.8,1/1/2022,1/13/2022,1/17/2022
CRN-1000,Individual,USA,Gold,ProdTier17,ABC3692,312-435-3692,60041,IL9247,1023.9,102.6,1/1/2022,2/12/2022,2/15/2022
CRN-1000,Individual,Canada,Silver,ProdTier28,ABC3693,312-435-3693,80016,IL9248,517.6,51.6,1/1/2022,2/24/2022,2/28/2022
CRN-1000,Individual,USA,Platinum,ProdTier6,ABC3694,312-435-3694,60011,IL9249,1012,101.6,1/1/2022,3/20/2022,3/23/2022
CRN-1000,Individual,Canada,Gold,ProdTier2,ABC3695,312-435-3695,80028,IL9250,510.7,50.8,1/1/2022,2/19/2022,2/20/2022
CRN-1000,Individual,USA,Silver,IRALoan,ABC3696,312-435-3696,60042,IL9251,1008.7,100.7,1/1/2022,1/17/2022,1/20/2022
CRN-1000,Individual,Canada,Platinum,ProdTier29,ABC3697,312-435-3697,80021,IL9252,512.9,51.1,1/1/2022,3/24/2022,3/27/2022
CRN-1000,Individual,USA,Gold,BoatLoan,ABC3698,312-435-3698,60038,IL9253,1024.4,102.6,1/1/2022,4/25/2022,4/26/2022
CRN-1000,Individual,Canada,Silver,IRALoan,ABC3699,312-435-3699,80022,IL9254,509.6,51.4,1/1/2022,3/3/2022,3/7/2022
CRN-1000,Individual,USA,Platinum,HomeLoan,ABC3700,312-435-3700,60037,IL9255,1013.7,101.7,1/1/2022,3/9/2022,3/11/2022
CRN-1000,Individual,Canada,Gold,ProdTier20,ABC3701,312-435-3701,80033,IL9256,512.8,50.9,1/1/2022,4/30/2022,5/4/2022
CRN-1000,Individual,USA,Silver,ProdTier3,ABC3702,312-435-3702,60024,IL9257,1012.8,102,1/1/2022,1/5/2022,1/10/2022
CRN-1000,Individual,Canada,Platinum,ProdTier17,ABC3703,312-435-3703,80035,IL9258,511.9,51,1/1/2022,4/30/2022,5/1/2022
CRN-1000,Individual,USA,Gold,IRALoan,ABC3704,312-435-3704,60025,IL9259,1014.1,102.1,1/1/2022,1/31/2022,2/5/2022
CRN-1000,Individual,Canada,Silver,ProdTier1,ABC3705,312-435-3705,80032,IL9260,508.2,51.2,1/1/2022,2/20/2022,2/23/2022
CRN-1000,Individual,USA,Platinum,ProdTier18,ABC3706,312-435-3706,60044,IL9261,1020.9,101.9,1/1/2022,1/22/2022,1/27/2022
CRN-1000,Individual,Canada,Gold,ProdTier29,ABC3707,312-435-3707,80027,IL9262,505.1,51.1,1/1/2022,3/8/2022,3/10/2022
CRN-1000,Individual,USA,Silver,ProdTier20,ABC3708,312-435-3708,60007,IL9263,1011.8,101.6,1/1/2022,1/5/2022,1/7/2022
CRN-1000,Individual,Canada,Platinum,ProdTier4,ABC3709,312-435-3709,80044,IL9264,508.5,51.3,1/1/2022,1/29/2022,2/3/2022
CRN-1000,Individual,USA,Gold,ProdTier3,ABC3710,312-435-3710,60030,IL9265,1017.7,101.7,1/1/2022,3/11/2022,3/13/2022
CRN-1000,Individual,Canada,Silver,ProdTier18,ABC3711,312-435-3711,80002,IL9266,520.9,51.7,1/1/2022,2/21/2022,2/24/2022
CRN-1000,Individual,USA,Platinum,ProdTier28,ABC3712,312-435-3712,60038,IL9267,1011.9,101.8,1/1/2022,3/30/2022,3/31/2022
CRN-1000,Individual,Canada,Gold,ProdTier30,ABC3713,312-435-3713,80002,IL9268,513.4,51.2,1/1/2022,2/12/2022,2/16/2022
CRN-1000,Individual,USA,Silver,ProdTier13,ABC3714,312-435-3714,60001,IL9269,1018.1,102,1/1/2022,4/11/2022,4/12/2022
CRN-1000,Individual,Canada,Platinum,ProdTier28,ABC3715,312-435-3715,80001,IL9270,509.3,51.5,1/1/2022,3/29/2022,3/30/2022
CRN-1000,Individual,USA,Gold,ProdTier29,ABC3716,312-435-3716,60047,IL9271,1019.5,101.8,1/1/2022,4/19/2022,4/24/2022
CRN-1000,Individual,Canada,Silver,ProdTier4,ABC3717,312-435-3717,80002,IL9272,523.3,52.1,1/1/2022,4/15/2022,4/20/2022
CRN-1000,Individual,USA,Platinum,ProdTier8,ABC3718,312-435-3718,60017,IL9273,1019.7,101.5,1/1/2022,3/13/2022,3/17/2022
CRN-1000,Individual,Canada,Gold,ProdTier25,ABC3719,312-435-3719,80021,IL9274,518.2,51.2,1/1/2022,3/15/2022,3/20/2022
CRN-1000,Individual,USA,Silver,ProdTier6,ABC3720,312-435-3720,60046,IL9275,1006.4,101.3,1/1/2022,2/13/2022,2/15/2022
CRN-1000,Individual,Canada,Platinum,ProdTier17,ABC3721,312-435-3721,80020,IL9276,515.5,51.9,1/1/2022,1/12/2022,1/14/2022
CRN-1000,Individual,USA,Gold,BondLoan,ABC3722,312-435-3722,60033,IL9277,1013.1,102,1/1/2022,2/7/2022,2/11/2022
CRN-1000,Individual,Canada,Silver,ProdTier5,ABC3723,312-435-3723,80024,IL9278,509.9,50.9,1/1/2022,2/19/2022,2/23/2022
CRN-1000,Individual,USA,Platinum,ProdTier27,ABC3724,312-435-3724,60038,IL9279,1004.6,100.8,1/1/2022,4/21/2022,4/25/2022
CRN-1000,Individual,Canada,Gold,BoatLoan,ABC3725,312-435-3725,80029,IL9280,507.7,50.4,1/1/2022,1/23/2022,1/26/2022
CRN-1000,Individual,USA,Silver,ProdTier2,ABC3726,312-435-3726,60048,IL9281,1016.6,102.4,1/1/2022,1/27/2022,1/28/2022
CRN-1000,Individual,Canada,Platinum,HomeLoan,ABC3727,312-435-3727,80043,IL9282,506.6,51,1/1/2022,3/21/2022,3/23/2022
CRN-1000,Individual,USA,Gold,ProdTier24,ABC3728,312-435-3728,60001,IL9283,1017.6,102.6,1/1/2022,3/24/2022,3/26/2022
CRN-1000,Individual,Canada,Silver,ProdTier26,ABC3729,312-435-3729,80029,IL9284,513.8,51.3,1/1/2022,1/9/2022,1/14/2022
CRN-1000,Individual,USA,Platinum,ProdTier9,ABC3730,312-435-3730,60043,IL9285,1007.8,100.5,1/1/2022,2/19/2022,2/20/2022
CRN-1000,Individual,Canada,Gold,ProdTier27,ABC3731,312-435-3731,80015,IL9286,519.5,51.9,1/1/2022,1/27/2022,1/29/2022
CRN-1000,Individual,USA,Silver,ProdTier9,ABC3732,312-435-3732,60046,IL9287,1016.2,101.5,1/1/2022,4/18/2022,4/23/2022
CRN-1000,Individual,Canada,Platinum,ProdTier16,ABC3733,312-435-3733,80007,IL9288,510,50.3,1/1/2022,4/30/2022,5/1/2022
CRN-1000,Individual,USA,Gold,ProdTier10,ABC3734,312-435-3734,60045,IL9289,1020.9,102.3,1/1/2022,4/22/2022,4/25/2022
CRN-1000,Individual,Canada,Silver,ProdTier17,ABC3735,312-435-3735,80021,IL9290,505.7,50.2,1/1/2022,4/4/2022,4/5/2022
CRN-1000,Individual,USA,Platinum,ProdTier2,ABC3736,312-435-3736,60026,IL9291,1022.8,101.9,1/1/2022,3/3/2022,3/7/2022
CRN-1000,Individual,Canada,Gold,StockLoan,ABC3737,312-435-3737,80016,IL9292,520,51.8,1/1/2022,2/15/2022,2/17/2022
CRN-1000,Individual,USA,Silver,ProdTier25,ABC3738,312-435-3738,60026,IL9293,1013.6,101.3,1/1/2022,2/2/2022,2/7/2022
CRN-1000,Individual,Canada,Platinum,ProdTier25,ABC3739,312-435-3739,80023,IL9294,511.4,51.1,1/1/2022,3/22/2022,3/24/2022
CRN-1000,Individual,USA,Gold,ProdTier15,ABC3740,312-435-3740,60014,IL9295,1009.7,101.3,1/1/2022,4/10/2022,4/14/2022
CRN-1000,Individual,Canada,Silver,ProdTier7,ABC3741,312-435-3741,80028,IL9296,516.8,51.2,1/1/2022,3/7/2022,3/10/2022
CRN-1000,Individual,USA,Platinum,ProdTier28,ABC3742,312-435-3742,60036,IL9297,1013.8,100.5,1/1/2022,4/28/2022,5/1/2022
CRN-1000,Individual,Canada,Gold,ProdTier9,ABC3743,312-435-3743,80004,IL9298,515.8,51.9,1/1/2022,3/13/2022,3/18/2022
CRN-1000,Individual,USA,Silver,IRALoan,ABC3744,312-435-3744,60033,IL9299,1018.1,102,1/1/2022,4/13/2022,4/17/2022
